occurrenceID	datasetID	eventID	parentEventID	fieldNumber	collectionCode	ownerInstitutionCode	institutionCode	materialSampleID	catalogNumber	type	basisOfRecord	occurrenceStatus	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	scientificNameID	scientificNameAuthorship	identifiedBy	preparations	year	month	day	eventDate	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	identificationRemarks	identificationQualifier	higherGeography	geodeticDatum	minimumDepthInMeters	maximumDepthInMeters
SO_isotope:IOPAN-ZA_20_30_B_Notas_sp_2	Sounthern_Ocean_Isotope_4326	ZA_20	ZA	ZA_20		IOPAN	ULB	ZA-20-30-B	ZA_20_30_B_Notas_sp_2	PhysicalObject	PreservedSpecimen	present	Notasterias bongraini	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Notasterias		bongraini	urn:lsid:marinespecies.org:taxname:172669	(Koehler, 1912)		Formaldehyde+Ethanol	2010	12	22	2010-12-22	-62.1487	-58.5271	1e-4	11.1				Admiralty bay	WGS84	30	30
SO_isotope:IOPAN-ZA_20_30_B_Notas_sp_3	Sounthern_Ocean_Isotope_4327	ZA_20	ZA	ZA_20		IOPAN	ULB	ZA-20-30-B	ZA_20_30_B_Notas_sp_3	PhysicalObject	PreservedSpecimen	present	Notasterias bongraini	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Notasterias		bongraini	urn:lsid:marinespecies.org:taxname:172669	(Koehler, 1912)		Formaldehyde+Ethanol	2010	12	22	2010-12-22	-62.1487	-58.5271	1e-4	11.1				Admiralty bay	WGS84	30	30
SO_isotope:IOPAN-ZA_18_10_B_Odo_val_3	Sounthern_Ocean_Isotope_4328	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-10-B	ZA_18_10_B_Odo_val_3	PhysicalObject	PreservedSpecimen	present	Odontaster meridionalis	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		meridionalis	urn:lsid:marinespecies.org:taxname:172774	(E. A. Smith, 1876)		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_18_20_C_Odo_val_1	Sounthern_Ocean_Isotope_4329	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-20-C	ZA_18_20_C_Odo_val_1	PhysicalObject	PreservedSpecimen	present	Odontaster meridionalis	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		meridionalis	urn:lsid:marinespecies.org:taxname:172774	(E. A. Smith, 1876)		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_15_20_A_Odo_val_1	Sounthern_Ocean_Isotope_4330	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15-20-A	ZA_15_20_A_Odo_val_1	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_15_20_A_Odo_val_2	Sounthern_Ocean_Isotope_4331	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15-20-A	ZA_15_20_A_Odo_val_2	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_15_20_A_Odo_val_3	Sounthern_Ocean_Isotope_4332	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15-20-A	ZA_15_20_A_Odo_val_3	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_15_20_A_Odo_val_4	Sounthern_Ocean_Isotope_4333	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15-20-A	ZA_15_20_A_Odo_val_4	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_15_20_A_Odo_val_5	Sounthern_Ocean_Isotope_4334	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15-20-A	ZA_15_20_A_Odo_val_5	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_15_20_A_Odo_val_6	Sounthern_Ocean_Isotope_4335	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15-20-A	ZA_15_20_A_Odo_val_6	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_15_20_A_Odo_val_7	Sounthern_Ocean_Isotope_4336	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15-20-A	ZA_15_20_A_Odo_val_7	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_15_20_A_Odo_val_8	Sounthern_Ocean_Isotope_4337	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15-20-A	ZA_15_20_A_Odo_val_8	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_15_20_A_Odo_val_9	Sounthern_Ocean_Isotope_4338	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15-20-A	ZA_15_20_A_Odo_val_9	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_15_Odo_val_1	Sounthern_Ocean_Isotope_4339	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15	ZA_15_Odo_val_1	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_15_Odo_val_10	Sounthern_Ocean_Isotope_4340	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15	ZA_15_Odo_val_10	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_15_Odo_val_2	Sounthern_Ocean_Isotope_4341	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15	ZA_15_Odo_val_2	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_15_Odo_val_3	Sounthern_Ocean_Isotope_4342	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15	ZA_15_Odo_val_3	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_15_Odo_val_4	Sounthern_Ocean_Isotope_4343	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15	ZA_15_Odo_val_4	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_15_Odo_val_5	Sounthern_Ocean_Isotope_4344	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15	ZA_15_Odo_val_5	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_15_Odo_val_6	Sounthern_Ocean_Isotope_4345	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15	ZA_15_Odo_val_6	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_15_Odo_val_7	Sounthern_Ocean_Isotope_4346	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15	ZA_15_Odo_val_7	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_15_Odo_val_8	Sounthern_Ocean_Isotope_4347	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15	ZA_15_Odo_val_8	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_15_Odo_val_9	Sounthern_Ocean_Isotope_4348	ZA_15	ZA	ZA_15		IOPAN	ULB	ZA-15	ZA_15_Odo_val_9	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	10	2010-12-10	-62.1646	-58.5639	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_16_17m_Odo_val_1	Sounthern_Ocean_Isotope_4349	ZA_16	ZA	ZA_16		IOPAN	ULB	ZA-16-17m	ZA_16_17m_Odo_val_1	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	14	2010-12-14	-62.1548	-58.5526	1e-4	11.1				Admiralty bay	WGS84	17	17
SO_isotope:IOPAN-ZA_17_17m_Odo_val_1	Sounthern_Ocean_Isotope_4350	ZA_17	ZA	ZA_17		IOPAN	ULB	ZA-17-17m	ZA_17_17m_Odo_val_1	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	15	2010-12-15	-62.1812	-58.5884	1e-4	11.1				Admiralty bay	WGS84	17	17
SO_isotope:IOPAN-ZA_17_17m_Odo_val_2	Sounthern_Ocean_Isotope_4351	ZA_17	ZA	ZA_17		IOPAN	ULB	ZA-17-17m	ZA_17_17m_Odo_val_2	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	15	2010-12-15	-62.1812	-58.5884	1e-4	11.1				Admiralty bay	WGS84	17	17
SO_isotope:IOPAN-ZA_17_17m_Odo_val_3	Sounthern_Ocean_Isotope_4352	ZA_17	ZA	ZA_17		IOPAN	ULB	ZA-17-17m	ZA_17_17m_Odo_val_3	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	15	2010-12-15	-62.1812	-58.5884	1e-4	11.1				Admiralty bay	WGS84	17	17
SO_isotope:IOPAN-ZA_18_10_B_Odo_val_1	Sounthern_Ocean_Isotope_4353	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-10-B	ZA_18_10_B_Odo_val_1	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_18_10_B_Odo_val_2	Sounthern_Ocean_Isotope_4354	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-10-B	ZA_18_10_B_Odo_val_2	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_18_10_B_Odo_val_5	Sounthern_Ocean_Isotope_4355	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-10-B	ZA_18_10_B_Odo_val_5	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_18_20_B_Odo_val_1	Sounthern_Ocean_Isotope_4356	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-20-B	ZA_18_20_B_Odo_val_1	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_18_20_B_Odo_val_2	Sounthern_Ocean_Isotope_4357	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-20-B	ZA_18_20_B_Odo_val_2	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_18_20_B_Odo_val_3	Sounthern_Ocean_Isotope_4358	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-20-B	ZA_18_20_B_Odo_val_3	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_18_20_B_Odo_val_4	Sounthern_Ocean_Isotope_4359	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-20-B	ZA_18_20_B_Odo_val_4	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_18_20_B_Odo_val_5	Sounthern_Ocean_Isotope_4360	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-20-B	ZA_18_20_B_Odo_val_5	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_18_20_B_Odo_val_6	Sounthern_Ocean_Isotope_4361	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-20-B	ZA_18_20_B_Odo_val_6	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_18_20_C_Odo_val_2	Sounthern_Ocean_Isotope_4362	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-20-C	ZA_18_20_C_Odo_val_2	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_18_20_C_Odo_val_3	Sounthern_Ocean_Isotope_4363	ZA_18	ZA	ZA_18		IOPAN	ULB	ZA-18-20-C	ZA_18_20_C_Odo_val_3	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	17	2010-12-17	-62.167	-58.5449	1e-4	11.1				Admiralty bay	WGS84	20	20
SO_isotope:IOPAN-ZA_19_10_B_Odo_val_1	Sounthern_Ocean_Isotope_4364	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-10-B	ZA_19_10_B_Odo_val_1	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_19_10_B_Odo_val_2	Sounthern_Ocean_Isotope_4365	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-10-B	ZA_19_10_B_Odo_val_2	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_19_10_B_Odo_val_3	Sounthern_Ocean_Isotope_4366	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-10-B	ZA_19_10_B_Odo_val_3	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_19_10_C_Odo_val_1	Sounthern_Ocean_Isotope_4367	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-10-C	ZA_19_10_C_Odo_val_1	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_19_10_C_Odo_val_2	Sounthern_Ocean_Isotope_4368	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-10-C	ZA_19_10_C_Odo_val_2	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_19_10_C_Odo_val_3	Sounthern_Ocean_Isotope_4369	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-10-C	ZA_19_10_C_Odo_val_3	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_19_10_C_Odo_val_4	Sounthern_Ocean_Isotope_4370	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-10-C	ZA_19_10_C_Odo_val_4	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_19_10_C_Odo_val_5	Sounthern_Ocean_Isotope_4371	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-10-C	ZA_19_10_C_Odo_val_5	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_19_10_C_Odo_val_6	Sounthern_Ocean_Isotope_4372	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-10-C	ZA_19_10_C_Odo_val_6	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	10	10
SO_isotope:IOPAN-ZA_19_27m_Odo_val_1	Sounthern_Ocean_Isotope_4373	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-27m	ZA_19_27m_Odo_val_1	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_19_27m_Odo_val_2	Sounthern_Ocean_Isotope_4374	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-27m	ZA_19_27m_Odo_val_2	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_19_27m_Odo_val_3	Sounthern_Ocean_Isotope_4375	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-27m	ZA_19_27m_Odo_val_3	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	27	27
SO_isotope:IOPAN-ZA_19_2_Odo_val_1	Sounthern_Ocean_Isotope_4376	ZA_19	ZA	ZA_19		IOPAN	ULB	ZA-19-2	ZA_19_2_Odo_val_1	PhysicalObject	PreservedSpecimen	present	Odontaster validus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		validus	urn:lsid:marinespecies.org:taxname:172775	Koehler, 1906		Formaldehyde+Ethanol	2010	12	18	2010-12-18	-62.1625	-58.5021	1e-4	11.1				Admiralty bay	WGS84	13	13
